Title	Creator	Publisher	Date Original	Description	Note	Topical Subject (LCTGM)	Topical Subject (LCSH)	Personal Name Subject	Corporate Name Subject	Railroad Line	Geographic Subject	Chronological Subject	Type (DCMIType)	Type (AAT)	Type (IMT)	Digital Collection	Contributing Institution	Archival Collection	Collection Identifier	Collection Guide	Scrapbook	Rights Management	Contact Information	Height (cm)	Width (cm)	Digitization Specifications	Date Digital	File Name	Compound Object	Latitude	Longitude	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
"Conover, Iowa. MILW"	unknown		1956-07-14	Single story wooden depot with sign for Conover and another building.		Railroad stations; Buildings				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Winneshiek County -- Conover	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 5,017,764 bytes, 1893 x 2644; JPEG image: 160,947 bytes"	5/18/2006	47conover01.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2489"	2489	2486.jpg	/railroadiana/image/2486.jpg
"Decorah, Iowa. MILW"	unknown		1956-07-14	Single story wooden depot with sign for Railway Express Agency and truck with Railway Express Agency signs.		Railroad stations; Buildings; Automobiles			Railway Express Agency	"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Winneshiek County -- Decorah	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,773,112 bytes, 1817 x 2620; JPEG image: 153,204 bytes"	5/18/2006	47decorah01.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2490"	2490	2487.jpg	/railroadiana/image/2487.jpg
"Decorah (FGT), Iowa. MILW"	unknown		1956-07-14	"Single story wooden building with freight car. ""MILW fgt house""--Photograph verso."		Railroad stations; Buildings				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Winneshiek County -- Decorah	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 5,035,560 bytes, 1900 x 2644; JPEG image: 143,313 bytes"	5/18/2006	47decorah02.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2491"	2491	2488.jpg	/railroadiana/image/2488.jpg
"Decorah, Iowa. MILW"	unknown		1956-07-14	Single story wooden depot		Railroad stations; Buildings				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Winneshiek County -- Decorah	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,841,172 bytes, 1820 x 2653; JPEG image: 160,827 bytes"	5/18/2006	47decorah03.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2492"	2492	2489.jpg	/railroadiana/image/2489.jpg
"Decorah, Iowa. CRIP"	unknown		1956-07-14	Two story wooden depot with wooden platform and Rock Island insignia.		Railroad stations; Buildings				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Winneshiek County -- Decorah	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 5,028,752 bytes, 1901 x 2639; JPEG image: 155,493 bytes"	5/18/2006	47decorah04.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2493"	2493	2490.jpg	/railroadiana/image/2490.jpg
"Fort Atkinson, Iowa. MILW"	unknown		1956-07-14	Single story depot with signal on pole.		Railroad stations; Buildings; Railroad signals				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Winneshiek County -- Fort Atkinson	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,979,080 bytes, 1884 x 2637; JPEG image: 125,801 bytes"	5/18/2006	47fortatkinson01.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2494"	2494	2491.jpg	/railroadiana/image/2491.jpg
"Jackson Junction, Iowa. MILW"	unknown		1956-07-14	Single story wooden depot and another building.		Railroad stations; Buildings				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Winneshiek County -- Jackson Junction	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	11	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,471,044 bytes, 1781 x 2504; JPEG image: 141,910 bytes"	5/18/2006	47jacksonjunction01.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2495"	2495	2492.jpg	/railroadiana/image/2492.jpg
"Ossian, Iowa. MILW"	unknown		1956-07-14	Single story wooden depot.		Railroad stations; Buildings				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Winneshiek County -- Ossian	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,991,876 bytes, 1893 x 2631; JPEG image: 135,796 bytes"	5/18/2006	47ossian01.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2496"	2496	2493.jpg	/railroadiana/image/2493.jpg
"Ossian, Iowa. MILW"	unknown		1956-07-14	Single story wooden depot with Railway Express Agency sign and signal on pole.		Railroad stations; Buildings; Railroad signals			Railway Express Agency	"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Winneshiek County -- Ossian	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,995,276 bytes, 1905 x 2616; JPEG image: 140,535 bytes"	5/18/2006	47ossian02.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2497"	2497	2494.jpg	/railroadiana/image/2494.jpg
"Ridgeway, Iowa. MILW"	unknown		1956-07-14	Single story wooden depot with signal on pole and grain elevator.		Railroad stations; Buildings; Grain elevators; Railroad signals				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Winneshiek County -- Ridgeway	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 5,098,860 bytes, 1901 x 2676; JPEG image: 142,794 bytes"	5/18/2006	47ridgeway01.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2498"	2498	2495.jpg	/railroadiana/image/2495.jpg
"Calmar, Iowa."	unknown		Unknown	Postcard with various buildings.		Railroad stations				Unknown	United States -- Iowa -- Winneshiek County -- Calmar		Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	14	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 6,799,112 bytes, 2072 x 3275; JPEG image: 160,704 bytes"	5/18/2006	47calmar02.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2499"	2499	2496.jpg	/railroadiana/image/2496.jpg
"Anthon, Iowa. Front"				View of town.												John P. Vander Maas Railroadiana										"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 19,904,864 bytes, 2060 x 3219; JPEG image: 180,805 bytes"		47anthonfront01.jpg				5/22/2006	4/10/2008	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2500"	2500	2497.jpg	/railroadiana/image/2497.jpg
"Anthon, Iowa. IC Back"					"You can see the hotel & store on this card.  Today is nice & warm.  I leave at 4:30. Mother.  Miss Dorothy Hartung, Estherville, Iowa. 903 East Main St--Postcard verso."											John P. Vander Maas Railroadiana										"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 20,120,500 bytes, 2072 x 3235; JPEG image: 223,288 bytes"		47anthonback01.jpg				5/22/2006	4/10/2008	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2501"	2501	2498.jpg	/railroadiana/image/2498.jpg
"Anthon, Iowa. IC"	unknown		Unknown			Railroad stations; Buildings				Illinois Central Railroad Company	United States -- Iowa -- Woodbury County -- Anthon		Still image	Postcards	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	14		5/22/2006		Yes			6/26/2012	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2502"	2502	2499.cpd	/railroadiana/image/2499.cpd
"Correctionville, Iowa. CNW"	"Koob, Basil W."		Unknown	"Single story wooden depot with signal on pole and carts. ""Railroad Photos, Basil W. Koob, Box 279, Fort Dodge, Iowa""--Photograph verso."		Railroad stations; Buildings; Carriages & coaches; Railroad signals				Chicago and North Western Railway Company	United States -- Iowa -- Woodbury County -- Correctionville		Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	14	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 17,213,740 bytes, 1872 x 3063; JPEG image: 172,451 bytes"	5/22/2006	47correctionville01.jpg				5/23/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2503"	2503	2500.jpg	/railroadiana/image/2500.jpg
